id,Contractor (Y/N),Start date,Male or Female,Date of birth,Unionised,Role name,Role description,Total compensation,Redundancy cost,SOC-code,SOC-name,Site Name,Business Unit (top-level),Department,Street Address,City,State,Country,Post/Zip code,id,Contractor (Y/N)
11717,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Green Bay,Manufacturing,Manufacturing,47724,Green Bay,Wisconsin,United States,54305,42.989402,-88.29476
12030,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Honolulu,Building Components,Building Components,28,Honolulu,Hawaii,United States,96815,21.275048,-157.815386
818,false,,M,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Houston,Manufacturing,Manufacturing,9,Houston,Texas,United States,77266,29.756326,-95.356077
11214,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Norfolk,Products,Products,0,Norfolk,Virginia,United States,23551,36.924606,-76.295968
13029,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Worcester,Manufacturing,Manufacturing,8,Worcester,Massachusetts,United States,1610,42.298751,-71.393631
11435,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Charlotte,Manufacturing,Manufacturing,5,Charlotte,North Carolina,United States,28256,35.07089,-80.861018
17,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Prescott,Manufacturing,Manufacturing,8087,Prescott,Arizona,United States,86305,34.592618,-112.323699
12927,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Columbus,Manufacturing,Manufacturing,54,Columbus,Ohio,United States,43231,39.946597,-82.995995
13957,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,104888,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Aurora,Manufacturing,Manufacturing,268,Aurora,Colorado,United States,80044,39.720599,-104.940368
12445,false,,M,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Indianapolis,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",1225,Indianapolis,Indiana,United States,46254,39.783644,-86.159425
9785,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Berkeley,Products,Products,4,Berkeley,California,United States,94705,37.861093,-122.259355
12844,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Brooksville,Manufacturing,Manufacturing,864,Brooksville,Florida,United States,34605,28.545452,-82.383708
12018,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Virginia Beach,Building Components,Building Components,0,Virginia Beach,Virginia,United States,23454,36.847257,-75.987108
11382,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Boca Raton,Manufacturing,Manufacturing,313,Boca Raton,Florida,United States,33432,26.353184,-80.089846
10393,false,,F,,,Industrial Engineering Technicians,Industrial Engineering Technicians,176191,0.2,17-3026.00,Industrial Engineering Technicians,Tacoma,Manufacturing,Manufacturing,8175,Tacoma,Washington,United States,98405,47.183171,-122.483754
14082,false,,F,,,Budget Analysts,Budget Analysts,198349,0.2,13-2031.00,Budget Analysts,Hicksville,Building Components,Building Components,6,Hicksville,New York,United States,11854,40.758937,-73.520939
12683,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Youngstown,Manufacturing,Manufacturing,464,Youngstown,Ohio,United States,44511,41.072847,-80.669632
513,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Chattanooga,Manufacturing,Manufacturing,18444,Chattanooga,Tennessee,United States,37410,35.010353,-85.309124
12464,false,,F,,,Purchasing Managers,Purchasing Managers,227950,0.2,11-3061.00,Purchasing Managers,El Paso,Manufacturing,Manufacturing,6987,El Paso,Texas,United States,88563,31.913762,-102.379317
9879,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,200774,0.2,17-3023.03,Electrical Engineering Technicians,Dallas,Manufacturing,Manufacturing,1,Dallas,Texas,United States,75265,32.744651,-96.791081
14126,false,,F,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Boston,Building Components,Building Components,2744,Boston,Massachusetts,United States,2216,42.15159,-72.462954
11496,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Melbourne,Manufacturing,Manufacturing,13243,Melbourne,Florida,United States,32941,30.513319,-87.290058
11357,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Rochester,Manufacturing,Manufacturing,214,Rochester,New York,United States,14624,43.168548,-77.625376
647,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Aurora,Building Components,Building Components,6,Aurora,Colorado,United States,80044,39.66,-104.84
12557,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Boise,Manufacturing,Manufacturing,8,Boise,Idaho,United States,83705,43.569011,-116.209385
11529,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Hyattsville,Manufacturing,Manufacturing,63,Hyattsville,Maryland,United States,20784,38.934557,-76.90909
11379,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Los Angeles,Manufacturing,Manufacturing,22,Los Angeles,California,United States,90076,34.05152,-118.242422
10941,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Rochester,Building Components,Building Components,74,Rochester,Minnesota,United States,55905,44.161226,-92.533889
675,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Torrance,Logistics,Logistics,0,Torrance,California,United States,90510,33.866494,-118.326022
12677,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Aurora,Manufacturing,Manufacturing,6,Aurora,Colorado,United States,80044,39.66,-104.84
13689,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,0,Manufacturing,Manufacturing,,,,,,,
11317,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Charleston,Manufacturing,Manufacturing,20,Charleston,West Virginia,United States,25356,38.320671,-81.682812
153,false,,F,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Minneapolis,Logistics,Logistics,80464,Minneapolis,Minnesota,United States,55428,45.054254,-93.362916
11436,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Miami,Manufacturing,Manufacturing,7,Miami,Florida,United States,33147,25.84689,-80.20915
9898,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Houston,Manufacturing,Manufacturing,78839,Houston,Texas,United States,77250,29.738612,-95.484013
9532,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Tampa,Logistics,Logistics,2576,Tampa,Florida,United States,33673,27.980701,-82.461091
13817,false,,F,,,Computer and Information Systems Managers,Computer and Information Systems Managers,182094,0.2,11-3021.00,Computer and Information Systems Managers,Austin,Commercial,Commercial,10,Austin,Texas,United States,78726,30.419062,-97.839515
13956,false,,F,,,"Shipping, Receiving, and Traffic Clerks","Shipping, Receiving, and Traffic Clerks",64198,0.2,43-5071.00,"Shipping, Receiving, and Traffic Clerks",Huntington,Manufacturing,Manufacturing,1320,Huntington,West Virginia,United States,25721,38.410998,-82.432534
11349,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Gainesville,Manufacturing,Manufacturing,423,Gainesville,Florida,United States,32610,29.651561,-82.329117
634,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Sacramento,Building Components,Building Components,18,Sacramento,California,United States,94245,33.698524,-117.777057
13852,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,104888,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Washington,Manufacturing,Manufacturing,697,Washington,District of Columbia,United States,20540,39.219384,-77.701938
891,false,,F,,,Crane and Tower Operators,Crane and Tower Operators,108894,0.2,53-7021.00,Crane and Tower Operators,Santa Fe,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",1250,Santa Fe,New Mexico,United States,87505,35.668094,-105.923834
12205,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Mount Vernon,Manufacturing,Manufacturing,21,Mount Vernon,New York,United States,10557,40.911222,-73.844689
11180,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Saginaw,Manufacturing,Manufacturing,65,Saginaw,Michigan,United States,48604,43.666826,-84.36624
10020,false,,M,,,Power Plant Operators,Power Plant Operators,159514,0.2,51-8013.00,Power Plant Operators,Des Moines,Manufacturing,Manufacturing,0,Des Moines,Iowa,United States,50981,41.59151,-93.603847
10558,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Washington,Manufacturing,Manufacturing,47052,Washington,District of Columbia,United States,20005,38.901874,-77.034764
10161,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Grand Forks,Manufacturing,Manufacturing,7,Grand Forks,North Dakota,United States,58207,47.93,-97.03
9648,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Tampa,Building Components,Building Components,6,Tampa,Florida,United States,33661,27.959527,-82.37763
12728,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Dallas,Manufacturing,Manufacturing,72,Dallas,Texas,United States,75221,32.929548,-96.821921
13732,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Waco,Manufacturing,Manufacturing,6681,Waco,Texas,United States,76705,31.583623,-97.110441
9703,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,San Diego,Building Components,Building Components,87,San Diego,California,United States,92132,32.770547,-117.191658
435,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Fort Wayne,Manufacturing,Manufacturing,97585,Fort Wayne,Indiana,United States,46814,41.02345,-85.307071
11346,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,El Paso,Manufacturing,Manufacturing,142,El Paso,Texas,United States,79977,31.758544,-106.487299
414,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Fort Worth,Manufacturing,Manufacturing,5323,Fort Worth,Texas,United States,76178,32.729474,-97.226962
9404,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Charlotte,Manufacturing,Manufacturing,208,Charlotte,North Carolina,United States,28299,34.763085,-79.201806
11605,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Syracuse,Manufacturing,Manufacturing,9,Syracuse,New York,United States,13205,43.005133,-78.873739
10931,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Honolulu,Building Components,Building Components,2361,Honolulu,Hawaii,United States,96845,21.305823,-157.81905
812,false,,M,,,Budget Analysts,Budget Analysts,174525,0.2,13-2031.00,Budget Analysts,Rochester,Commercial,Commercial,17997,Rochester,New York,United States,14619,43.134385,-77.651296
10557,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Boise,Manufacturing,Manufacturing,8,Boise,Idaho,United States,83705,43.569011,-116.209385
13177,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Denver,Logistics,Logistics,58473,Denver,Colorado,United States,80249,39.853807,-104.673541
10594,false,,M,,,Human Resources Specialists,Human Resources Specialists,80326,0.2,13-1071.00,Human Resources Specialists,Atlanta,Manufacturing,Manufacturing,7,Atlanta,Georgia,United States,30386,33.730644,-84.388197
12204,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Seattle,Manufacturing,Manufacturing,7,Seattle,Washington,United States,98121,47.616763,-122.340345
12031,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Washington,Building Components,Building Components,94,Washington,District of Columbia,United States,20231,38.903032,-77.050388
9444,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Scottsdale,Manufacturing,Manufacturing,3,Scottsdale,Arizona,United States,85260,33.615826,-111.904603
754,false,,M,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Monticello,Products,Products,2346,Monticello,Minnesota,United States,55585,44.894455,-92.899455
10880,false,,M,,,Logisticians,Logisticians,156563,0.2,13-1081.00,Logisticians,Louisville,Manufacturing,Manufacturing,1,Louisville,Kentucky,United States,40233,38.083533,-85.664074
13589,false,,F,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,San Antonio,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",7,San Antonio,Texas,United States,78265,29.448496,-98.448705
10559,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",San Diego,Manufacturing,Manufacturing,616,San Diego,California,United States,92176,32.709547,-117.158933
12810,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Shawnee Mission,Manufacturing,Manufacturing,668,Shawnee Mission,Kansas,United States,66286,39.068214,-94.625228
11095,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Montpelier,Manufacturing,Manufacturing,6915,Montpelier,Vermont,United States,5609,44.260985,-72.577537
11779,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Sacramento,Building Components,Building Components,19682,Sacramento,California,United States,95833,33.700865,-116.204303
13140,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Prescott,Logistics,Logistics,8087,Prescott,Arizona,United States,86305,34.592618,-112.323699
10042,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Spartanburg,Manufacturing,Manufacturing,5,Spartanburg,South Carolina,United States,29319,34.931536,-81.91516
13142,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,South Lake Tahoe,Logistics,Logistics,47,South Lake Tahoe,California,United States,96154,38.956053,-119.940536
529,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Columbus,Manufacturing,Manufacturing,4,Columbus,Ohio,United States,43220,40.062993,-83.05602
12770,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Saint Paul,Manufacturing,Manufacturing,6,Saint Paul,Minnesota,United States,55103,44.950523,-93.109811
14450,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Houston,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",80,Houston,Texas,United States,77015,29.731366,-95.281511
11667,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,56060,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Schaumburg,Manufacturing,Manufacturing,6,Schaumburg,Illinois,United States,60193,42.025494,-88.068846
12922,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Springfield,Manufacturing,Manufacturing,2,Springfield,Massachusetts,United States,1129,42.605186,-72.672261
13629,false,,F,,,Graphic Designers,Graphic Designers,146907,0.2,27-1024.00,Graphic Designers,Birmingham,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",51375,Birmingham,Alabama,United States,35290,33.520192,-86.801694
21,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Washington,Manufacturing,Manufacturing,6,Washington,District of Columbia,United States,20067,38.903056,-77.050287
13828,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,El Paso,Manufacturing,Manufacturing,1238,El Paso,Texas,United States,79999,31.76553,-106.495718
11536,false,,M,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Des Moines,Manufacturing,Manufacturing,81,Des Moines,Iowa,United States,50330,41.590672,-93.616776
397,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Milwaukee,Manufacturing,Manufacturing,6715,Milwaukee,Wisconsin,United States,53263,43.051382,-87.995864
14504,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Oklahoma City,Manufacturing,Manufacturing,52,Oklahoma City,Oklahoma,United States,73119,35.412967,-97.545717
10528,false,,M,,,Human Resources Specialists,Human Resources Specialists,80326,0.2,13-1071.00,Human Resources Specialists,Los Angeles,Building Components,Building Components,47798,Los Angeles,California,United States,90020,34.0643,-118.289379
10623,false,,F,,,Industrial Production Managers,Industrial Production Managers,198054,0.2,11-3051.00,Industrial Production Managers,Greeley,Manufacturing,Manufacturing,16630,Greeley,Colorado,United States,80638,40.243097,-104.941759
13279,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Miami,Manufacturing,Manufacturing,4,Miami,Florida,United States,33142,25.794738,-80.232379
9709,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Tulsa,Building Components,Building Components,84,Tulsa,Oklahoma,United States,74103,36.040959,-95.893659
11983,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Denver,Building Components,Building Components,17356,Denver,Colorado,United States,80279,39.683303,-104.88271
11879,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Dallas,Building Components,Building Components,1,Dallas,Texas,United States,75265,32.744651,-96.791081
10939,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Pueblo,Building Components,Building Components,31583,Pueblo,Colorado,United States,81010,38.551603,-104.652072
232,false,,M,,,Management Analysts,Management Analysts,171447,0.2,13-1111.00,Management Analysts,Augusta,Business Improvement,Business Improvement,910,Augusta,Georgia,United States,30905,33.467247,-81.985209
9591,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Philadelphia,Building Components,Building Components,196,Philadelphia,Pennsylvania,United States,19093,40.199961,-74.776349
703,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",50452,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Orlando,Manufacturing,Manufacturing,6,Orlando,Florida,United States,32825,28.427296,-81.363627
432,false,,M,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Salt Lake City,Manufacturing,Manufacturing,33,Salt Lake City,Utah,United States,84189,40.717369,-111.887301
13054,false,,M,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Spartanburg,Manufacturing,Manufacturing,176,Spartanburg,South Carolina,United States,29319,34.93187,-81.915598
376,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Minneapolis,Manufacturing,Manufacturing,2,Minneapolis,Minnesota,United States,55480,44.983769,-93.248014
10366,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Carson City,Manufacturing,Manufacturing,33,Carson City,Nevada,United States,89714,39.163797,-119.766926
10680,false,,M,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,San Antonio,Manufacturing,Manufacturing,8790,San Antonio,Texas,United States,78225,30.855027,-96.390845
14841,false,,F,,,"Shipping, Receiving, and Traffic Clerks","Shipping, Receiving, and Traffic Clerks",64198,0.2,43-5071.00,"Shipping, Receiving, and Traffic Clerks",Irvine,Manufacturing,Manufacturing,9674,Irvine,California,United States,92612,33.661004,-117.70597
13799,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Washington,Manufacturing,Manufacturing,788,Washington,District of Columbia,United States,20425,36.384511,-90.897033
11037,false,,F,,,Industrial Production Managers,Industrial Production Managers,198054,0.2,11-3051.00,Industrial Production Managers,Phoenix,Manufacturing,Manufacturing,27,Phoenix,Arizona,United States,85035,33.45453,-112.118934
10937,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Staten Island,Building Components,Building Components,15595,Staten Island,New York,United States,10310,40.634859,-74.116346
10354,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Kansas City,Manufacturing,Manufacturing,51,Kansas City,Missouri,United States,64199,39.18608,-94.507357
10925,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Maple Plain,Building Components,Building Components,152,Maple Plain,Minnesota,United States,55579,45.007361,-93.655373
14454,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Saint Paul,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",1,Saint Paul,Minnesota,United States,55166,45.007547,-92.992259
14492,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,San Antonio,Manufacturing,Manufacturing,57052,San Antonio,Texas,United States,78220,29.400095,-98.404372
13831,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Las Vegas,Products,Products,6,Las Vegas,Nevada,United States,89120,36.143414,-115.146619
901,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Honolulu,Manufacturing,Manufacturing,2361,Honolulu,Hawaii,United States,96845,21.305823,-157.81905
9674,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Bakersfield,Building Components,Building Components,48,Bakersfield,California,United States,93386,35.368504,-119.003305
12263,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Brooklyn,Manufacturing,Manufacturing,2491,Brooklyn,New York,United States,11225,40.637591,-73.944235
13803,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,200774,0.2,17-3023.03,Electrical Engineering Technicians,Cincinnati,Manufacturing,Manufacturing,4501,Cincinnati,Ohio,United States,45223,39.24256,-84.384992
10346,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,El Paso,Manufacturing,Manufacturing,142,El Paso,Texas,United States,79977,31.758544,-106.487299
566,false,,M,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Pittsburgh,Manufacturing,Manufacturing,11,Pittsburgh,Pennsylvania,United States,15240,40.445496,-79.994023
11283,false,,F,,,Materials Engineers,Materials Engineers,192509,0.2,17-2131.00,Materials Engineers,Austin,Manufacturing,Manufacturing,428,Austin,Texas,United States,78754,30.748835,-99.228089
12746,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Chesapeake,Manufacturing,Manufacturing,65961,Chesapeake,Virginia,United States,23324,36.807544,-76.27031
12893,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,San Mateo,Manufacturing,Manufacturing,9558,San Mateo,California,United States,94405,37.577082,-122.339034
10878,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Orange,Manufacturing,Manufacturing,27573,Orange,California,United States,92668,33.621781,-117.695726
9626,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Evansville,Building Components,Building Components,678,Evansville,Indiana,United States,47737,37.999742,-87.553978
12930,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Philadelphia,Manufacturing,Manufacturing,61153,Philadelphia,Pennsylvania,United States,19120,39.953411,-75.147406
10188,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Pocatello,Manufacturing,Manufacturing,2,Pocatello,Idaho,United States,83206,43.031401,-112.440397
